date,log_return,action,turnover,return,equity,drawdown
2017-11-09,-0.001954242848893216,1,0,-0.00195233455962629,1.276770731707316,-0.0019523345596262898
2017-11-10,-0.003948630054461234,1,0,-0.003940844465648796,1.271739176835365,-0.005885485178430683
2017-11-13,-0.0029452605490619347,1,0,-0.0029409275242172628,1.2679990840865845,-0.008809103917293282
2017-11-14,-0.002963724404761846,1,0,-0.002959336909101107,1.2642466475963405,-0.011742371720035893
2017-11-15,-0.0026245441732328976,1,0,-0.0026211030682765646,1.2609329268292675,-0.014332696821768187
2017-11-16,0.003616640470188515,1,0,0.0036231884057971175,1.2655015243902432,-0.01076143847691946
2017-11-17,0.010581649324097568,1,0,0.010637832972322459,1.278963718232926,-0.00023808388965629312
2017-11-20,-0.013232572674327087,1,0,-0.01314540708313483,1.2621512195121944,-0.013380361263141793
2017-11-21,0.0038920676133824303,1,0,0.003899651544401417,1.2670731694646333,-0.009532888465204836
2017-11-22,0.010635137168386431,1,0,0.010691891257082586,1.280620578007316,0.0
2017-11-24,0.0030680662615385126,1,0,0.0030727775938255153,1.2845556402256089,0.0
2017-11-27,0.003956474831291674,1,0,0.0039643120102954565,1.289648019578048,0.0
2017-11-28,0.014461786033396673,1,0,0.014566863586357615,1.3084341463536577,0.0
2017-11-29,-0.016721999313840923,1,0,-0.01658296275182236,1.2867364316414625,-0.016582962751822472
2017-11-30,-0.015495713984166229,1,0,-0.015376273144427133,1.2669512208036577,-0.031704251731433764
2017-12-01,-0.009206148160902997,1,0,-0.009163901321874612,1.2553410048365845,-0.04057761841895757
2017-12-04,-0.002536171035741073,1,0,-0.002532957671101288,1.2521612792085357,-0.043007794700209545
2017-12-05,-0.016490604349349205,1,0,-0.01635537867151815,1.2316817073292676,-0.0586597646035788
2017-12-06,0.005455010023005419,1,0,0.005469915681360904,1.2384189024146333,-0.053510712888487966
2017-12-07,0.019049608077949566,1,0,0.019232209514181475,1.2622364342121941,-0.03530763261583114
2017-12-08,0.015077888730381999,1,0,0.015192133562766053,1.2814124987085354,-0.020651897323549884
