date,log_return,action,turnover,return,equity,drawdown
2017-12-11,-0.0006658113586956664,1,0,-0.0006655897554976864,1.2131757188136845,-0.02130374138775737
2017-12-12,-0.0010565702044961034,1,0,-0.0010560122307277098,1.2118945904165952,-0.022337256607019462
2017-12-13,0.0019789510602248993,1,0,0.001980910476190534,1.21429524510679,-0.02040059423645113
2017-12-14,0.0032359893745767415,1,0,0.0032412308404439205,1.2182310563046348,-0.01722548643120958
2017-12-15,0.00782352527997523,1,0,0.007854209020021097,1.2277992976555323,-0.009506569982090873
2017-12-18,0.011839914520994716,1,0,0.011910283756605411,1.2424227356867705,0.0
2017-12-19,0.0060849091306956074,1,0,0.006103459797546895,1.250005812905593,0.0
2017-12-20,-0.00194088246172585,1,0,-0.0019390001673283974,1.2475820514252076,-0.0019390001673283974
2017-12-21,-0.005129170641078019,1,0,-0.005116038906574305,1.2411993731109725,-0.007045119073606831
2017-12-22,-0.00502475195928063,1,0,-0.005012149010886979,1.2349782969007208,-0.012021956897897423
2017-12-26,-0.0012718224420937851,1,0,-0.001271014018691674,1.23340862217258,-0.01327769084083985
2017-12-27,-0.0019108293487628747,1,0,-0.0019090048766328138,1.2310540390979716,-0.015161348540907005
2017-12-28,-0.004086696670174309,1,0,-0.004078357489106121,1.2260333606381222,-0.019177872630646298
2017-12-29,-0.006384195408550316,1,0,-0.006363859731701504,1.2182310563046344,-0.025419687070974084
2018-01-02,-0.0023428592874484996,1,0,-0.0023401169346950468,1.2153802531794045,-0.027700318965479642
2018-01-03,0.019662622019634115,1,0,0.019857204614210477,1.239514307550859,-0.008393165252845503
2018-01-04,0.021336321532885245,1,0,0.02156556836614998,1.2662451380911681,0.0
2018-01-05,0.005780402036545983,1,0,0.005797140797111355,1.2735857394403403,0.0
2018-01-08,0.006818919751642627,1,0,0.006842221519116176,1.2822998951931783,0.0
2018-01-09,0.00667429382741407,1,0,0.00669661656165621,1.290886965908339,0.0
